transaction_id,customer_id,timestamp,channel,amount_src,device_id,new_device,ip_address,ip_country,location_mismatch,ip_risk_score,kyc_tier,account_age_days,device_trust_score,chargeback_history_count,risk_score_internal,txn_velocity_1h,txn_velocity_24h,corridor_risk,is_fraud
3d606fc0-a8d2-47c5-a972-a86777c23c07,d71c91b4-fee8-4104-9856-a5c6109a62e3,2023-03-16 09:57:26.468549+00:00,ATM,221.85,4449e051-711b-4309-befc-a0c57b1e5a4c,FALSE,51.238.91.233,US,FALSE,0.349,standard,298,0.336,0,0.166,0,0,0,0
8a68d093-fafd-41a4-b323-9694ffbef15c,67c2c6b3-ef0a-4777-a3f1-c84a851bb6ad,2023-03-16 13:01:42.468549+00:00,web,41.22,a63b3ebe-0801-4c87-9449-70bdb495df23,FALSE,7.16.46.237,CA,FALSE,0.134,standard,947,0.625,0,0.268,0,0,0,0
763f3929-477e-42f8-b87e-f077f807affc,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,2023-03-16 14:00:23.468549+00:00,mobile,314.45,d50aebe1-b068-4b82-b773-3fc3c4cb835a,FALSE,191.155.28.63,UK,FALSE,0.389,standard,4,0.892,0,0.407,0,0,0,0
dafd31f0-ec03-4bb3-b552-581030870cfc,402cccc9-28de-45b3-9af7-cc5302aa1f93,2023-03-16 18:00:37.468549+00:00,ATM,63.17,4cb32037-c610-45d0-9892-af4238ead9c4,FALSE,167.83.248.32,US,FALSE,0.408,standard,263,0.522,0,0.223,0,0,0.25,0
2891ce85-8975-47da-b1f1-e73cf9a5f431,c6d6f094-e982-46d2-8c1b-12d3af4a4bb9,2023-03-16 19:18:44.468549+00:00,web,151,fc95e76b-7cca-4414-ab92-693baad31fd1,FALSE,73.233.82.90,CA,FALSE,0.577,standard,172,0.881,0,0.199,0,0,0,0
90c65d4b-5b67-44a9-8118-5d0daae04cd6,d71c91b4-fee8-4104-9856-a5c6109a62e3,2023-03-16 20:50:23.468549+00:00,web,165.07,83e59adf-19af-485d-b21b-89e513f132c2,FALSE,226.225.95.14,US,FALSE,0.927,standard,298,0.336,0,0.166,0,0,0,0
f6222cfe-15ce-4631-97db-33498d3fb8b0,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,2023-03-17 03:54:27.468549+00:00,ATM,206.26,c1c55fea-3d6e-4361-ace4-b338d7b6225f,FALSE,118.134.53.42,UK,FALSE,0.48,standard,4,0.892,0,0.407,0,0,0,0
323ce355-1be5-4e91-b8d0-ae41e09b2736,402cccc9-28de-45b3-9af7-cc5302aa1f93,2023-03-17 07:06:28.468549+00:00,web,28.02,4ad325d5-4fe5-408d-832f-1efa607062f7,FALSE,16.1.196.178,CA,TRUE,0.311,standard,263,0.522,0,0.223,0,0,0,0
37a5241a-e2ec-4a00-a228-0097115a85cf,140d2232-ee97-4934-81aa-9e5c323d7c6f,2023-03-17 09:44:29.468549+00:00,web,48.99,9849347e-5774-4f24-ac70-de0c98536adf,FALSE,212.102.8.166,CA,FALSE,0.136,low,824,0.607,0,0.282,0,0,0,0
53ef9d70-ce25-4f6b-9036-9d760793ec61,af8ca4c4-8703-4c55-b66c-2b76cd70040d,2023-03-17 15:42:11.468549+00:00,mobile,96.49,b0361c53-f7af-4126-9b23-a263c72c9a73,FALSE,88.179.113.252,UK,TRUE,0.371,standard,1018,0.934,0,0.087,0,0,0,0
fcab45a7-ae74-431b-b1a7-e2af42c26992,70a93d26-8e3a-4179-900c-a4a7a74d08e5,2023-03-17 16:46:58.468549+00:00,web,368.28,a5b9250e-dbe0-4c5f-a6e7-5492b7349402,FALSE,102.239.181.178,US,FALSE,0.327,enhanced,257,0.894,0,0.257,0,0,0,0
0a305d2b-55cc-4590-9bc9-b21d63a856aa,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,2023-03-17 17:49:31.468549+00:00,mobile,103.05,fc9caee9-5db8-44ad-a9c5-4000360aa578,FALSE,250.133.228.74,UK,FALSE,0.315,standard,4,0.892,0,0.407,0,0,0,0
1618a403-96eb-4bd5-bbf4-d01aa8d4353a,f7531a78-8bbe-4a85-b1e8-a0650edddc72,2023-03-17 19:06:33.468549+00:00,ATM,240.82,11dd6bad-3096-4efc-bf90-b747ed2dce20,FALSE,136.101.110.20,US,FALSE,0.508,standard,1016,0.944,0,0.247,0,0,0,0
7392442a-4beb-42f0-b67f-2ce27b2a4dfb,402cccc9-28de-45b3-9af7-cc5302aa1f93,2023-03-17 23:11:33.468549+00:00,web,241.51,5f61b3a1-d0a6-488d-8fac-bdd67c7382f6,FALSE,39.239.113.212,US,FALSE,0.082,standard,263,0.522,0,0.223,0,0,0,0
dd7717fc-8615-4af0-a689-e1352ceb6a5e,7795eb78-a695-44b8-932b-0217a5085912,2023-03-17 23:16:29.468549+00:00,mobile,387.22,3150e977-da73-46bd-ab8c-97e0b964f9cf,FALSE,184.198.9.204,CA,FALSE,0.908,low,615,0.515,0,0.355,0,0,0,0
4d7ff6ff-013c-4139-bf4d-174c715a4000,7bd5200c-5d19-44f0-9afe-8b339a05366b,2023-03-18 01:26:40.468549+00:00,mobile,116.11,a09ebe4d-4e58-4897-b5fd-a5386981dd86,FALSE,96.144.129.193,US,FALSE,0.044,standard,147,0.551,0,0.391,0,0,0.2,0
d70b9cbe-eab4-4d1f-a941-df91b7dd44fd,d71c91b4-fee8-4104-9856-a5c6109a62e3,2023-03-18 02:23:23.468549+00:00,web,102.24,85d45851-139b-47ab-ab66-6b9851d5a3a1,FALSE,4.104.161.57,US,FALSE,0.396,standard,298,0.336,0,0.166,0,0,0,0
18f06fde-54d0-4aac-b3f6-747a199afc58,af8ca4c4-8703-4c55-b66c-2b76cd70040d,2023-03-18 03:11:49.468549+00:00,web,76.68,b0361c53-f7af-4126-9b23-a263c72c9a73,FALSE,,,FALSE,0.913,,1018,,0,0.087,0,0,0,0
63efabef-1980-4c9f-ae2b-f82f43ee16ae,140d2232-ee97-4934-81aa-9e5c323d7c6f,2023-03-18 03:25:25.468549+00:00,mobile,83.24,9849347e-5774-4f24-ac70-de0c98536adf,FALSE,247.187.161.181,CA,FALSE,0.371,low,824,0.607,0,0.282,0,0,0.12,0
f90be508-6b3d-45b4-993d-722c11a22eb3,402cccc9-28de-45b3-9af7-cc5302aa1f93,2023-03-18 04:11:28.468549+00:00,web,157.72,e4d001c0-d0a4-4995-a81d-2128d20b5891,TRUE,93.32.154.90,CA,TRUE,0.297,standard,263,0.372,0,0.223,0,0,0,0
d2918656-384a-4e35-bb78-6ab4f76b62c8,7bd5200c-5d19-44f0-9afe-8b339a05366b,2023-03-18 04:18:30.468549+00:00,ATM,246.91,bc5a12b9-35ed-47cb-ad9f-22fce713fae2,FALSE,247.83.12.133,US,FALSE,0.312,standard,147,0.551,0,0.391,0,0,0,0
2241cc3d-8110-46f1-b1ce-eca194161538,af8ca4c4-8703-4c55-b66c-2b76cd70040d,2023-03-18 04:44:26.468549+00:00,web,127.57,06ff1bfb-3561-4215-aeac-62a6433f6dd5,FALSE,234.9.229.128,US,FALSE,0.62,standard,1018,0.934,0,0.087,0,0,0.1,0
0eff1c22-2d1d-4377-9050-ef1a423407c5,402cccc9-28de-45b3-9af7-cc5302aa1f93,2023-03-18 04:50:50.468549+00:00,mobile,147.86,5f61b3a1-d0a6-488d-8fac-bdd67c7382f6,FALSE,158.243.160.5,CA,TRUE,0.334,standard,263,0.522,0,0.223,0,0,0.1,0
1feff51a-5da4-4802-98df-e927df4cd95d,402cccc9-28de-45b3-9af7-cc5302aa1f93,2023-03-18 07:41:31.468549+00:00,web,23.92,9f5cc9be-f9f0-4911-bdc4-d9e4c8a871fa,FALSE,220.18.160.149,US,FALSE,0.372,standard,263,0.522,0,0.223,0,0,0.1,0
c1cb5f02-fbb9-4f47-9de3-29f83eff728d,402cccc9-28de-45b3-9af7-cc5302aa1f93,2023-03-18 09:09:49.468549+00:00,web,33.86,f6b6b122-4eed-4707-82d8-faf03749a05a,FALSE,250.195.175.52,US,FALSE,0.851,standard,263,0.522,0,0.223,0,0,0,0
d1988958-47df-4294-9ad0-0a399e9e6495,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,2023-03-18 10:12:04.468549+00:00,web,129.32,1d8d6841-8816-4c1a-9c03-cda94a9516ae,FALSE,188.78.126.184,UK,FALSE,0.848,standard,4,0.892,0,0.407,0,0,0,0
3c7189c2-1389-4e00-b68a-d6da60f3ae62,70a93d26-8e3a-4179-900c-a4a7a74d08e5,2023-03-18 11:13:24.468549+00:00,web,107.44,d11ff90e-0cb0-416b-8a17-bee76496c653,FALSE,33.37.82.170,US,FALSE,0.254,enhanced,257,0.894,0,0.257,0,0,0,0
fced2bd2-95e5-43f7-b9bd-68390473a91f,402cccc9-28de-45b3-9af7-cc5302aa1f93,2023-03-18 14:16:44.468549+00:00,mobile,127.42,a310d9dd-6dee-4c19-aceb-48f6439d1f1f,FALSE,169.95.151.222,US,FALSE,0.271,standard,263,0.522,0,0.223,0,0,0,0
36fdfd9d-3e63-4888-8baa-0966352c3964,402cccc9-28de-45b3-9af7-cc5302aa1f93,2023-03-18 15:06:15.468549+00:00,mobile,90.31,81cb73c8-f3fe-4caa-8e25-ac15a4c93aa7,TRUE,66.164.156.148,US,FALSE,0.144,standard,263,0.372,0,0.223,0,0,0,0
d1666801-cfe7-4695-8d75-03e7383586e9,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,2023-03-18 17:13:22.468549+00:00,web,400.73,7d766a27-4665-4341-8d5e-45a56f9cf55a,FALSE,2.9.236.28,US,FALSE,0.545,enhanced,367,0.939,0,0.176,0,0,0,0
c6a33674-6b37-486d-b5e1-59d4ce216d69,d71c91b4-fee8-4104-9856-a5c6109a62e3,2023-03-18 17:30:59.468549+00:00, web  ,124.56,ac49a9ad-a06f-4f95-948d-daf3fc579ac5,FALSE,18.218.108.69,UK,TRUE,0.405,STANDARD,298,0.336,0,0.166,0,0,0.2,0
93a53205-8adb-4223-bfe0-9270f217a3e0,7bd5200c-5d19-44f0-9afe-8b339a05366b,2023-03-18 21:50:26.468549+00:00,mobile,71.38,1dfd35f3-69f2-43ec-83bb-aa791493ff22,FALSE,113.48.216.184,US,FALSE,0.228,standard,147,0.551,0,0.391,0,0,0.1,0
08e76c11-5e08-4b09-9562-c77b9f1c450a,af8ca4c4-8703-4c55-b66c-2b76cd70040d,2023-03-18 23:18:02.468549+00:00,web,68.43,057a1ede-97f7-4ca2-8de0-a605ab517744,FALSE,15.53.26.169,US,FALSE,0.113,standard,1018,0.934,0,0.087,0,0,0,0
d04b1268-6d45-4497-97c3-48cb5e62b90d,140d2232-ee97-4934-81aa-9e5c323d7c6f,2023-03-19 00:50:50.468549+00:00,web,108.67,85cd40a7-d1b8-49b4-9e11-55d18ba545ec,FALSE,35.249.33.136,CA,FALSE,0.025,low,824,0.607,0,0.282,0,0,0,0
b1f0e40f-ca15-4517-9976-7bb5ff6594e2,f7531a78-8bbe-4a85-b1e8-a0650edddc72,2023-03-19 02:37:11.468549+00:00,mobile,233.98,ee7834df-5b50-4aa8-9cb4-61e32d89acdc,FALSE,243.223.170.87,US,FALSE,0.157,standard,1016,0.944,0,0.247,0,0,0,0
0d965dfc-d192-4e45-a116-1a89c2316567,7bd5200c-5d19-44f0-9afe-8b339a05366b,2023-03-19 07:41:19.468549+00:00,mobile,141.38,01e74075-c3bd-455c-bd1f-71153b9a414c,FALSE,170.52.31.70,US,FALSE,0.14,standard,147,0.551,0,0.391,0,0,0.25,0
c5f2ac42-2ff0-44d6-9250-cb02e8e0209a,af8ca4c4-8703-4c55-b66c-2b76cd70040d,2023-03-19 08:19:31.468549+00:00,mobile,139.05,4bb9533a-117f-455a-9e69-a484a77a7176,FALSE,246.231.207.189,US,FALSE,0.304,standard,1018,0.934,0,0.087,0,0,0.25,0
6187c50f-30ca-4a67-a325-5cb8bcdb1e8b,23d9943d-57b1-42eb-9ef2-05eed7fd1957,2023-03-19 14:11:34.468549+00:00,ATM,161.8,a4dd426f-a9c1-4f1e-942a-521614130a1d,FALSE,250.61.27.13,UK,FALSE,0.264,standard,718,0.953,0,0.169,0,0,0,0
6a340f29-21af-4df5-8f13-6ccc781a7009,7bd5200c-5d19-44f0-9afe-8b339a05366b,2023-03-19 15:00:43.468549+00:00,mobile,80.75,bc5a12b9-35ed-47cb-ad9f-22fce713fae2,FALSE,177.212.234.231,US,FALSE,0.246,standard,147,0.551,0,0.391,0,0,0,0
d425e336-111c-454e-81d3-565b77929262,d71c91b4-fee8-4104-9856-a5c6109a62e3,2023-03-19 15:54:14.468549+00:00,web,239.56,e71b5431-00f1-4f69-b6f3-fbe381651c5f,FALSE,46.156.200.246,US,FALSE,0.468,standard,298,0.336,0,0.166,0,0,0,0
b2a4938e-615c-47ee-9c0c-8e4004ff9361,d71c91b4-fee8-4104-9856-a5c6109a62e3,2023-03-19 21:15:32.468549+00:00,web,-80.95,2007d94d-6881-4e93-884f-4590cf2ebf34,FALSE,252.75.69.204,CA,TRUE,1.2,standard,298,-0.1,0,0.166,-1,0,0.1,0
099ef730-801f-4d53-b833-ebb33a53590b,402cccc9-28de-45b3-9af7-cc5302aa1f93,2023-03-20 00:58:57.468549+00:00,ATM,263.61,b823bda8-e2a3-4541-a8d3-ae59fc963dd7,FALSE,175.217.62.77,US,FALSE,0.292,standard,263,0.522,0,0.223,0,0,0,0
0300f4bc-7cd9-46f6-a152-fc391bbe609c,7bd5200c-5d19-44f0-9afe-8b339a05366b,2023-03-20 05:23:06.468549+00:00,ATM,107.63,cac6ba44-0713-4615-9152-01a0e93b6bb2,FALSE,49.183.111.145,US,FALSE,0.296,standard,147,0.551,0,0.391,0,0,0,0
219da178-0bba-4c31-8911-29e6b3bf8024,66c71a44-d07c-4a20-a576-0a377193bf6b,2023-03-20 11:07:46.468549+00:00,weeb,760.89,837cbfa7-5590-4530-8e2a-dea5f79c95dc,FALSE,181.46.152.138,US,FALSE,0.554,STANDARD,34,0.427,0,0.068,0,0,0,0
75920cb4-1115-446c-9186-49e34994521a,af8ca4c4-8703-4c55-b66c-2b76cd70040d,2023-03-20 12:31:17.468549+00:00,mobile,115.25,eb059713-9a20-4621-9134-8c0e07ac3b38,FALSE,173.246.100.25,US,FALSE,0.279,standard,1018,0.934,0,0.087,0,0,0.25,0
5fb6d567-0052-42a1-acd4-e0141c2f7c6e,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,2023-03-20 20:09:02.468549+00:00,ATM,20.79,afe3bb35-630c-4ecb-bd0e-ed7f4520cea8,FALSE,187.21.96.15,UK,FALSE,0.383,standard,4,0.892,0,0.407,0,0,0,0
8ca0e704-9174-461a-ba68-11bf031029c5,402cccc9-28de-45b3-9af7-cc5302aa1f93,2023-03-20 20:31:18.468549+00:00,mobile,121.05,359a5745-f5d1-419f-a2fa-ba73ced18d9a,FALSE,137.6.157.122,US,FALSE,0.282,standard,263,0.522,0,0.223,0,0,0,0
7ba86c8f-01d6-41b7-a73d-d79648a3b870,402cccc9-28de-45b3-9af7-cc5302aa1f93,2023-03-20 21:10:24.468549+00:00,mobile,187.78,56f68ba6-87ae-4d05-9ee2-8f5a6559ff4c,FALSE,144.8.68.204,US,FALSE,0.236,standard,263,0.522,0,0.223,0,0,0,0
6795a572-50da-44b0-aa25-289b382e7830,402cccc9-28de-45b3-9af7-cc5302aa1f93,2023-03-20 21:22:50.468549+00:00,mobile,248.11,a81557e0-9381-4d02-823d-119e17aa0ae9,FALSE,133.159.53.35,US,FALSE,0.536,standard,263,0.522,0,0.223,0,0,0,0
f4af7ac6-56c5-4300-8b64-164b9ba3b737,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,2023-03-21 01:17:17.468549+00:00,mobile,93.75,f05207be-5b96-4633-9a95-34f4fbef6ef4,FALSE,28.210.51.99,UK,FALSE,0.276,standard,4,0.892,0,0.407,0,0,0,0
f340c84f-8021-483c-9a7e-b1fae29a3859,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,N/A,web,165.8,4bd9d1b2-8e3e-4761-8a7d-a9392095e731,FALSE,170.244.155.191,US,FALSE,0.337,enhanced,367,0.939,0,0.176,0,0,0,0
dc022c7c-9a73-416a-bf47-ffe3c1ace7c3,67c2c6b3-ef0a-4777-a3f1-c84a851bb6ad,2023-03-21 02:55:07.468549+00:00,mobile,103.23,a2a10293-eaa6-4470-bb6d-8aa149d71e65,FALSE,75.58.187.194,CA,FALSE,0.859,standard,947,0.625,0,0.268,0,0,0,0
9e3af6cc-f7f4-4ad4-8056-2fd63530c32a,7bd5200c-5d19-44f0-9afe-8b339a05366b,2023-03-21 06:50:09.468549+00:00,web,204.17,bc5a12b9-35ed-47cb-ad9f-22fce713fae2,FALSE,195.232.57.142,US,FALSE,0.12,standard,147,0.551,0,0.391,0,0,0,0
66f41438-c08a-4ca6-b07c-ddd0d43c3bde,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,2023-03-21 10:58:07.468549+00:00,web,122.77,c6593fc2-9ecf-4b08-b52f-cc88320c6c99,FALSE,97.47.93.202,UK,FALSE,0.333,standard,4,0.892,0,0.407,0,0,0,0
5daa5bb5-af01-4a64-87f8-89948f3a2056,af8ca4c4-8703-4c55-b66c-2b76cd70040d,2023-03-21 13:00:24.468549+00:00,mobile,115.08,0aee6100-f1d0-47c6-bee6-f7d3995f06c6,FALSE,246.10.55.3,US,FALSE,0.214,standard,1018,0.934,0,0.087,0,0,0.1,0
ad28dde8-188f-49ca-8101-6e6bcd4a773a,af8ca4c4-8703-4c55-b66c-2b76cd70040d,2023-03-21 14:58:28.468549+00:00,mobile,167.91,5b52e2ed-f2de-411d-865c-6e6c008fd83a,FALSE,100.82.254.25,US,FALSE,0.328,standard,1018,0.934,0,0.087,0,0,0,0
3861e76d-a18c-4a0c-b411-ad72f3173b87,402cccc9-28de-45b3-9af7-cc5302aa1f93,2023-03-21 15:04:49.468549+00:00,mobile,198.21,8561a16f-df27-41d0-a568-0dd60b8119b0,FALSE,225.185.107.52,US,FALSE,0.195,standard,263,0.522,0,0.223,0,0,0.25,0
a551ed54-45e4-4539-87f1-ffeda60c4591,402cccc9-28de-45b3-9af7-cc5302aa1f93,2023-03-21 15:41:37.468549+00:00,mobile,127.77,6b0a0d97-3672-4367-83b0-ea56768f17ce,TRUE,165.76.167.22,US,FALSE,0.394,standard,263,0.372,0,0.223,0,0,0.2,0
18dd3a7f-ca12-45ee-8a00-57c89936e684,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,2023-03-21 17:23:37.468549+00:00,mobile,71.31,576d03d0-0341-4df4-bd57-fd49c96a6915,TRUE,8.52.52.34,UK,FALSE,0.094,standard,4,0.742,0,0.407,0,0,0,0
88b4d3b6-6d81-45d8-ac37-6f50f2df77dc,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,2023-03-21 17:41:28.468549+00:00,mobile,25.77,e70db499-19e1-4927-b04f-3ebfcf62e33c,FALSE,85.95.129.218,CA,TRUE,1.2,standard,4,-0.1,0,0.407,-1,0,0.22,0
a55d9dc8-1613-47b7-9348-3724378a05fc,d71c91b4-fee8-4104-9856-a5c6109a62e3,2023-03-21 18:34:07.468549+00:00,mobile,250.85,21f5744c-01eb-4516-b0c0-e705a67dd5a7,FALSE,128.79.57.112,US,FALSE,0.269,standard,298,0.336,0,0.166,0,0,0,0
efef74eb-30fc-46a2-a0b6-66c79fa90d33,bf818924-c43b-4e91-8dd4-fbb71d30833a,2023-03-21 19:50:37.468549+00:00,mobile,109.17,ed50a56d-7958-4fd7-91bf-c837a0f43627,FALSE,125.14.18.198,UK,TRUE,0.454,standard,830,0.799,0,0.102,0,0,0,0
a9fbee38-e837-48b8-9b8a-cc37312415bf,140d2232-ee97-4934-81aa-9e5c323d7c6f,2023-03-21 20:02:23.468549+00:00,ATM,9991.71,9849347e-5774-4f24-ac70-de0c98536adf,FALSE,161.43.3.112,CA,FALSE,0.279,low,824,0.607,0,0.282,0,0,0,0
3f540e28-bd20-41ea-a027-c5c31df7c2b8,f7531a78-8bbe-4a85-b1e8-a0650edddc72,2023-03-21 22:16:50.468549+00:00,mobille,92.38,2a5b7488-fb2b-4d55-a4c2-2ded90963f97,FALSE,38.77.181.81,US,FALSE,0.269, standard  ,1016,0.944,0,0.247,0,1,0,0
e568f397-34df-47d6-b65b-ddf8241c6b6f,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,2023-03-21 23:03:00.468549+00:00,web,216.72,3deb41ac-8c17-4c96-b1e9-24c67ea0de90,FALSE,181.192.64.167,US,FALSE,0.091,enhanced,367,0.939,0,0.176,0,0,0.1,0
7e8deb88-b24a-4176-9d04-3fdc7d58b51b,af8ca4c4-8703-4c55-b66c-2b76cd70040d,2023-03-22 05:24:52.468549+00:00,web,77.07,991bd49b-7d62-4ac6-81bf-b2e16aa7c0f2,FALSE,202.242.243.198,US,FALSE,0.097,standard,1018,0.934,0,0.087,0,0,0,0
a4d1f6fa-bc8d-4873-aec0-f6848fdf6959,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,2023-03-22 05:28:07.468549+00:00,mobile,230.46,917faeeb-252b-4379-8ba3-8c4bae9791fb,FALSE,83.219.113.85,CA,TRUE,0.462,standard,4,0.892,0,0.407,0,0,0,1
88049823-db4e-42a4-b45b-25c1d6e1573c,d71c91b4-fee8-4104-9856-a5c6109a62e3,2023-03-22 07:14:10.468549+00:00,web,256.73,bc101130-f5d8-4b16-9567-45374e5ae4d5,TRUE,221.78.218.22,US,FALSE,0.657,standard,298,0.186,0,0.166,0,0,0,0
7fbaede4-8e25-413a-940a-65345cdf597b,af8ca4c4-8703-4c55-b66c-2b76cd70040d,2023-03-22 07:23:01.468549+00:00,mobile,1508.89,0872453a-e8aa-464c-abcf-78b4462af70c,FALSE,251.185.152.123,US,FALSE,0.079,standard,1018,0.934,0,0.087,0,0,0,0
da323b38-0204-4947-a773-0697fc0febf5,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,2023-03-22 07:57:10.468549+00:00,web,108.13,d8d658f3-4598-490f-bef5-c69d51befdff,FALSE,146.137.203.37,US,FALSE,0.343,enhanced,367,0.939,0,0.176,0,0,0,0
29245519-1f47-4acd-838b-ceacdecb3595,af8ca4c4-8703-4c55-b66c-2b76cd70040d,2023-03-22 10:33:15.468549+00:00,mobile,136.86,8eec9050-e64f-4a42-8d70-01706010c4fa,FALSE,164.60.154.240,US,FALSE,0.286,standard,1018,0.934,0,0.087,0,0,0.25,0
fcf3662d-6acd-4303-902f-0a46cefda734,7bd5200c-5d19-44f0-9afe-8b339a05366b,,mobile,90.11,03babe2c-1ce9-46dc-aba1-e562d49294e8,FALSE,190.127.93.223,US,FALSE,0.268,standard,147,0.551,0,0.391,0,0,0,0
32cce87f-d699-45a8-9b4f-971fc1a79109,7795eb78-a695-44b8-932b-0217a5085912,2023-03-22 20:48:44.468549+00:00,mobile,188.65,c781533f-f681-4216-8fbe-dff57953d6dc,FALSE,178.19.196.209,CA,FALSE,0.023,low,615,0.515,0,0.355,0,0,0,0
b995836b-e36d-4f10-9987-6d315c1ef744,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,2023-03-22 22:05:54.468549+00:00,mobile,75.84,4bfbaa31-b8eb-41e9-bd92-0fff6c7ee339,FALSE,2.59.67.221,UK,FALSE,0.156,standard,4,0.892,0,0.407,0,0,0,0
3b8217d6-0798-44b8-985c-cc6e9c9050f2,f7531a78-8bbe-4a85-b1e8-a0650edddc72,2023-03-23 01:02:32.468549+00:00,ATM,272.08,c10d8360-5f7d-4a2d-bedc-8db83ed15441,TRUE,229.127.51.167,CA,TRUE,0.513,standard,1016,0.794,0,0.247,0,0,0,0
cc1bd451-4415-46bb-b5cd-6007755103d9,67c2c6b3-ef0a-4777-a3f1-c84a851bb6ad,2023-03-23 10:31:06.468549+00:00,mobile,260.12,1cd21b6e-e8dd-475d-915b-2cbe912f2a63,FALSE,140.52.176.236,CA,FALSE,0.376,standard,947,0.625,0,0.268,0,0,0,0
d776a3b3-54ce-45ba-bd76-6efda8af8910,d71c91b4-fee8-4104-9856-a5c6109a62e3,2023-03-23 13:05:25.468549+00:00,mobile,121.21,83e59adf-19af-485d-b21b-89e513f132c2,FALSE,230.162.152.16,US,FALSE,0.08,standard,298,0.336,0,0.166,0,0,0,0
e0d2c209-2a78-415d-bee8-de19006dc92b,402cccc9-28de-45b3-9af7-cc5302aa1f93,2023-03-23 17:00:39.468549+00:00,mobile,104.77,2ab69a1c-0c12-4171-aeef-73503c62dcb9,FALSE,88.186.88.112,US,FALSE,0.905,standard,263,0.522,0,0.223,0,0,0,0
57fd99de-6fff-4a4b-b9d4-ec4b5ae1416d,402cccc9-28de-45b3-9af7-cc5302aa1f93,2023-03-23 22:09:28.468549+00:00,ATM,71.47,c95b834a-7478-448d-939e-370ead645882,FALSE,125.102.220.97,US,FALSE,0.118,standard,263,0.522,0,0.223,0,0,0.25,0
0d269c01-1eef-4fae-b3f7-d9960e6b1166,7bd5200c-5d19-44f0-9afe-8b339a05366b,2023-03-23 22:56:51.468549+00:00,ATM,774.51,de4ecdd5-d7d1-4786-9d76-10f9de6afa45,FALSE,69.94.18.217,US,FALSE,0.359,standard,147,0.551,0,0.391,0,0,0.1,0
7317c816-8dc2-4367-a905-e17a0916e382,4fa7972c-e13c-4c84-a509-332fc7da9575,2023-03-24 03:59:22.468549+00:00,web,49.14,3d841457-e59e-4b5e-9896-5c46cc35ef17,FALSE,65.49.54.49,CA,TRUE,0.344,standard,1011,0.824,0,0.123,0,0,0,0
ec070b3e-b69c-42e2-850b-18d334decdf8,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,2023-03-24 04:35:53.468549+00:00,mobile,682.74,c6817280-dd06-4986-be74-c4aea3373e04,FALSE,37.94.47.34,US,FALSE,0.335,enhanced,367,0.939,0,0.176,0,0,0.1,0
9b07465e-d7dd-4e08-b439-73c3d96e1d99,70a93d26-8e3a-4179-900c-a4a7a74d08e5,2023-03-24 07:16:10.468549+00:00,web,203.88,b5e73bf3-c2a4-4c42-ac83-adabafa322cb,FALSE,28.177.114.127,US,FALSE,0.211,enhanced,257,0.894,0,0.257,0,0,0,0
9932c7d0-4d61-4558-ac37-2b0e31cbcc8a,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,2023-03-24 11:12:42.468549+00:00,mobile,566.92,21f80dd5-22ff-4bd3-8406-75da83bf4b8a,FALSE,201.227.231.217,UK,FALSE,0.335,standard,4,0.892,0,0.407,0,0,0,0
dea4cf0f-6ecb-4a61-b3f3-d9f8dd79c091,d71c91b4-fee8-4104-9856-a5c6109a62e3,2023-03-24 11:14:20.468549+00:00,web,217.7,931965df-16a5-47c5-afd2-fdb9e4a02ab5,FALSE,99.5.120.8,US,FALSE,0.318,standard,298,0.336,0,0.166,0,0,0,0
dbb121cb-a6d1-4a37-9998-5a70fc3cd057,d71c91b4-fee8-4104-9856-a5c6109a62e3,2023-03-24 11:26:54.468549+00:00,mobile,422.8,94a091c6-1038-415e-8159-bb2be277778d,FALSE,146.127.20.63,US,FALSE,0.401,standard,298,0.336,0,0.166,0,1,0,0
fc4fa2b7-4045-4f11-a336-76afeeddf2d2,402cccc9-28de-45b3-9af7-cc5302aa1f93,2023-03-24 12:25:33.468549+00:00,mobile,73.95,048d15d2-34e5-4b99-ac31-76634abcd265,FALSE,25.245.221.163,US,FALSE,0.078,standard,263,0.522,0,0.223,3,3,0.1,0
69a4fe70-0194-42f7-9731-f452b1af7eb5,67c2c6b3-ef0a-4777-a3f1-c84a851bb6ad,2023-03-24 16:38:07.468549+00:00,web,105.24,1cd21b6e-e8dd-475d-915b-2cbe912f2a63,FALSE,144.53.166.176,CA,FALSE,0.551,standard,947,0.625,0,0.268,0,0,0,0
